fileTrak,MFI,artist,album,song,localPath,duracion
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/08 - Goodbye Blue Sky [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,08 - Goodbye Blue Sky [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,194.66666666666666
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/09 - Empty Spaces [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,09 - Empty Spaces [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,134.93333333333334
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/10 - What Shall We Do Now  [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,10 - What Shall We Do Now  [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,100.86666666666666
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/11 - Young Lust [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,11 - Young Lust [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,316.6
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/12 - One Of My Turns [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,12 - One Of My Turns [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,221.4
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/13 - Don't Leave Me Now [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,13 - Don't Leave Me Now [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,247.53333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/14 - Another Brick In The Wall [Part 3] [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,14 - Another Brick In The Wall [Part 3] [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,75.09333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/15 - The Last Few Bricks [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,15 - The Last Few Bricks [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,205.73333333333332
/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There/16 - Goodbye Cruel World [Live Version].flac,hombre,Pink Floyd,Pink Floyd - Is There Anybody Out There,16 - Goodbye Cruel World [Live Version],/audio/hombre/Pink Floyd/Pink Floyd - Is There Anybody Out There,101.17333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/01 - Obscured By Clouds.flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,01 - Obscured By Clouds,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,185.36
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/02 - When You're In.flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,02 - When You're In,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,151.06666666666666
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/03 - Burning Bridges.flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,03 - Burning Bridges,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,210.26666666666668
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/04 - The Gold It's In The....flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,04 - The Gold It's In The...,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,188.06666666666666
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/05 - Wot's... Uh The Deal .flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,05 - Wot's... Uh The Deal ,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,309.3333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/06 - Mudmen.flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,06 - Mudmen,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,258.2
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/07 - Childhood's End.flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,07 - Childhood's End,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,273.50666666666666
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/08 - Free Four.flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,08 - Free Four,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,256.8
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/09 - Stay.flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,09 - Stay,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,247.6
/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds/10 - Absolutely Curtains.flac,hombre,Pink Floyd,Pink Floyd - Obscured By Clouds,10 - Absolutely Curtains,/audio/hombre/Pink Floyd/Pink Floyd - Obscured By Clouds,351.36
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/01 - Speak To Me.flac,hombre,Pink Floyd,Pink Floyd - Pulse,01 - Speak To Me,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,150.26666666666668
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/02 - Breathe.flac,hombre,Pink Floyd,Pink Floyd - Pulse,02 - Breathe,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,153.6
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/03 - On The Run.flac,hombre,Pink Floyd,Pink Floyd - Pulse,03 - On The Run,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,227.93333333333334
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/04 - Time.flac,hombre,Pink Floyd,Pink Floyd - Pulse,04 - Time,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,406.6
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/05 - The Great Gig In The Sky.flac,hombre,Pink Floyd,Pink Floyd - Pulse,05 - The Great Gig In The Sky,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,352.0
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/06 - Money.flac,hombre,Pink Floyd,Pink Floyd - Pulse,06 - Money,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,534.16
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/07 - Us And Them.flac,hombre,Pink Floyd,Pink Floyd - Pulse,07 - Us And Them,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,417.93333333333334
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/08 - Any Colour You Like.flac,hombre,Pink Floyd,Pink Floyd - Pulse,08 - Any Colour You Like,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,201.06666666666666
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/09 - Brain Damage.flac,hombre,Pink Floyd,Pink Floyd - Pulse,09 - Brain Damage,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,225.97333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/10 - Eclipse.flac,hombre,Pink Floyd,Pink Floyd - Pulse,10 - Eclipse,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,157.6
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/11 - Wish You Were Here.flac,hombre,Pink Floyd,Pink Floyd - Pulse,11 - Wish You Were Here,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,395.0
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/12 - Comfortably Numb.flac,hombre,Pink Floyd,Pink Floyd - Pulse,12 - Comfortably Numb,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,569.2666666666667
/audio/hombre/Pink Floyd/Pink Floyd - Pulse/13 - Run Like Hell.flac,hombre,Pink Floyd,Pink Floyd - Pulse,13 - Run Like Hell,/audio/hombre/Pink Floyd/Pink Floyd - Pulse,516.56
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/01 - Shine On You Crazy Diamond.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],01 - Shine On You Crazy Diamond,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],815.16
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/02 - Astronomy Domine.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],02 - Astronomy Domine,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],260.64
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/03 - What Do You Want From Me.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],03 - What Do You Want From Me,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],249.36
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/04 - Learning To Fly.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],04 - Learning To Fly,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],315.84
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/05 - Keep Talking.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],05 - Keep Talking,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],412.96
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/06 - Coming Back To Life.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],06 - Coming Back To Life,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],416.0
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/07 - Hey You.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],07 - Hey You,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],279.24
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/08 - A Great Day For Freedom.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],08 - A Great Day For Freedom,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],270.2266666666667
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/09 - Sorrow.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],09 - Sorrow,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],649.0666666666667
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/10 - High Hopes.flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],10 - High Hopes,/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],472.26666666666665
/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1]/11 - Another Brick In The Wall [Part Two].flac,hombre,Pink Floyd,Pink Floyd - Pulse [Disc 1],11 - Another Brick In The Wall [Part Two],/audio/hombre/Pink Floyd/Pink Floyd - Pulse [Disc 1],427.3333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/01 - Cirrus Minor.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,01 - Cirrus Minor,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,318.2
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/02 - The Nile Song.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,02 - The Nile Song,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,206.93333333333334
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/03 - Crying Song.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,03 - Crying Song,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,213.69333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/04 - Up The Khyber.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,04 - Up The Khyber,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,132.70666666666668
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/05 - Green Is The Colour.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,05 - Green Is The Colour,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,178.69333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/06 - Cymbaline.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,06 - Cymbaline,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,290.3066666666667
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/07 - Party Sequence.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,07 - Party Sequence,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,67.09333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/08 - Main Theme.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,08 - Main Theme,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,328.0
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/09 - Ibiza Bar.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,09 - Ibiza Bar,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,199.13333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/10 - More Blues.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,10 - More Blues,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,132.6
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/11 - Quicksilver.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,11 - Quicksilver,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,433.64
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/12 - A Spanish Piece.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,12 - A Spanish Piece,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,65.09333333333333
/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More/13 - Dramatic Theme.flac,hombre,Pink Floyd,Pink Floyd - Soundtrack From The Film  More,13 - Dramatic Theme,/audio/hombre/Pink Floyd/Pink Floyd - Soundtrack From The Film  More,135.13333333333333
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/01 - Speak to Me.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,01 - Speak to Me,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,68.34666666666666
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/02 - Breathe in the Air.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,02 - Breathe in the Air,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,168.72
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/03 - On the Run.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,03 - On the Run,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,230.6
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/04 - Time.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,04 - Time,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,409.6
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/05 - The Great Gig in the Sky.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,05 - The Great Gig in the Sky,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,284.1333333333333
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/06 - Money.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,06 - Money,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,382.74666666666667
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/07 - Us and Them.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,07 - Us and Them,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,469.85333333333335
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/08 - Any Colour You Like.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,08 - Any Colour You Like,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,206.21333333333334
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/09 - Brain Damage.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,09 - Brain Damage,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,226.93333333333334
/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon/10 - Eclipse.flac,hombre,Pink Floyd,Pink Floyd - The Dark Side Of The Moon,10 - Eclipse,/audio/hombre/Pink Floyd/Pink Floyd - The Dark Side Of The Moon,131.54666666666665
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/01 - The Post War Dream.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,01 - The Post War Dream,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,180.24
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/02 - Your Possible Pasts.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,02 - Your Possible Pasts,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,266.3066666666667
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/03 - One of the Few.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,03 - One of the Few,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,71.82666666666667
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/04 - When the Tigers Broke Free.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,04 - When the Tigers Broke Free,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,196.74666666666667
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/05 - The Hero's Return.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,05 - The Hero's Return,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,162.93333333333334
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/06 - The Gunner's Dream.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,06 - The Gunner's Dream,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,318.05333333333334
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/07 - Paranoid Eyes.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,07 - Paranoid Eyes,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,221.42666666666668
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/08 - Get Your Filthy Hands Off My Desert.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,08 - Get Your Filthy Hands Off My Desert,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,77.28
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/09 - The Fletcher Memorial Home.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,09 - The Fletcher Memorial Home,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,252.49333333333334
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/10 - Southampton Dock.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,10 - Southampton Dock,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,130.66666666666666
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/11 - The Final Cut.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,11 - The Final Cut,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,285.5733333333333
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/12 - Not Now John.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,12 - Not Now John,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,296.0133333333333
/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut/13 - Two Suns In The Sunset.flac,hombre,Pink Floyd,Pink Floyd - The Final Cut,13 - Two Suns In The Sunset,/audio/hombre/Pink Floyd/Pink Floyd - The Final Cut,320.93333333333334
/audio/hombre/Pink Floyd/Pink Floyd - The Piper at the Gates of Dawn/01 - Astronomy Domine.flac,hombre,Pink Floyd,Pink Floyd - The Piper at the Gates of Dawn,01 - Astronomy Domine,/audio/hombre/Pink Floyd/Pink Floyd - The Piper at the Gates of Dawn,252.22666666666666
/audio/hombre/Pink Floyd/Pink Floyd - The Piper at the Gates of Dawn/02 - Lucifer Sam.flac,hombre,Pink Floyd,Pink Floyd - The Piper at the Gates of Dawn,02 - Lucifer Sam,/audio/hombre/Pink Floyd/Pink Floyd - The Piper at the Gates of Dawn,187.24
/audio/hombre/Pink Floyd/Pink Floyd - The Piper at the Gates of Dawn/03 - Matilda Mother.flac,hombre,Pink Floyd,Pink Floyd - The Piper at the Gates of Dawn,03 - Matilda Mother,/audio/hombre/Pink Floyd/Pink Floyd - The Piper at the Gates of Dawn,188.53333333333333
/audio/hombre/Pink Floyd/Pink Floyd - The Piper at the Gates of Dawn/04 - Flaming.flac,hombre,Pink Floyd,Pink Floyd - The Piper at the Gates of Dawn,04 - Flaming,/audio/hombre/Pink Floyd/Pink Floyd - The Piper at the Gates of Dawn,166.06666666666666
