artist,MFI,album,song,original_path,original_file,16k_path,16k_file,sample_full
Ariana Grande,mujer,My Everything,09. Love Me Harder,/audio/mujer/Ariana Grande/My Everything,/audio/mujer/Ariana Grande/My Everything/09. Love Me Harder.flac,..\data\masterDS,..\data\masterDS\09. Love Me Harder17.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),10. Sometimes,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/10. Sometimes.flac,..\data\masterDS,..\data\masterDS\10. Sometimes6.flac,sample
Ariana Grande,mujer,Positions (Deluxe),14. pov,/audio/mujer/Ariana Grande/Positions (Deluxe),/audio/mujer/Ariana Grande/Positions (Deluxe)/14. pov.flac,..\data\masterDS,..\data\masterDS\14. pov1.flac,sample
Ariana Grande,mujer,My Everything,03. One Last Time,/audio/mujer/Ariana Grande/My Everything,/audio/mujer/Ariana Grande/My Everything/03. One Last Time.flac,..\data\masterDS,..\data\masterDS\03. One Last Time10.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),09. Everyday,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/09. Everyday.flac,..\data\masterDS,..\data\masterDS\09. Everyday1.flac,sample
Ariana Grande,mujer,Positions (Deluxe),04. just like magic,/audio/mujer/Ariana Grande/Positions (Deluxe),/audio/mujer/Ariana Grande/Positions (Deluxe)/04. just like magic.flac,..\data\masterDS,..\data\masterDS\04. just like magic6.flac,sample
Ariana Grande,mujer,Positions (Deluxe),03. motive,/audio/mujer/Ariana Grande/Positions (Deluxe),/audio/mujer/Ariana Grande/Positions (Deluxe)/03. motive.flac,..\data\masterDS,..\data\masterDS\03. motive2.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande - Into You (3LAU Remix),/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande - Into You (3LAU Remix).flac,..\data\masterDS,..\data\masterDS\Ariana Grande - Into You (3LAU Remix)3.flac,sample
Ariana Grande,mujer,Dangerous Woman,07. Greedy,/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/07. Greedy.flac,..\data\masterDS,..\data\masterDS\07. Greedy7.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),01. Moonlight,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/01. Moonlight.flac,..\data\masterDS,..\data\masterDS\01. Moonlight4.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande & Idina Menzel - A Hand For Mrs. Claus,/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande & Idina Menzel - A Hand For Mrs. Claus.flac,..\data\masterDS,..\data\masterDS\Ariana Grande & Idina Menzel - A Hand For Mrs. Claus2.flac,sample
Ariana Grande,mujer,Dangerous Woman,01. Moonlight,/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/01. Moonlight.flac,..\data\masterDS,..\data\masterDS\01. Moonlight18.flac,sample
Ariana Grande,mujer,My Everything,10. Just A Little Bit Of Your Heart,/audio/mujer/Ariana Grande/My Everything,/audio/mujer/Ariana Grande/My Everything/10. Just A Little Bit Of Your Heart.flac,..\data\masterDS,..\data\masterDS\10. Just A Little Bit Of Your Heart6.flac,sample
Ariana Grande,mujer,My Everything,06. Best Mistake,/audio/mujer/Ariana Grande/My Everything,/audio/mujer/Ariana Grande/My Everything/06. Best Mistake.flac,..\data\masterDS,..\data\masterDS\06. Best Mistake10.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande - Jason's Song (Gave It Away),/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande - Jason's Song (Gave It Away).flac,..\data\masterDS,..\data\masterDS\Ariana Grande - Jason's Song (Gave It Away)20.flac,sample
Ariana Grande,mujer,My Everything (Deluxe),02. Problem,/audio/mujer/Ariana Grande/My Everything (Deluxe),/audio/mujer/Ariana Grande/My Everything (Deluxe)/02. Problem.flac,..\data\masterDS,..\data\masterDS\02. Problem1.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),14. Knew Better _ Forever Boy,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/14. Knew Better _ Forever Boy.flac,..\data\masterDS,..\data\masterDS\14. Knew Better _ Forever Boy25.flac,sample
Ariana Grande,mujer,"thank u, next",04. bloodline,"/audio/mujer/Ariana Grande/thank u, next","/audio/mujer/Ariana Grande/thank u, next/04. bloodline.flac",..\data\masterDS,..\data\masterDS\04. bloodline9.flac,sample
Ariana Grande,mujer,Dangerous Woman,16. Step On Up,/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/16. Step On Up.flac,..\data\masterDS,..\data\masterDS\16. Step On Up18.flac,sample
Ariana Grande,mujer,"thank u, next",01. imagine,"/audio/mujer/Ariana Grande/thank u, next","/audio/mujer/Ariana Grande/thank u, next/01. imagine.flac",..\data\masterDS,..\data\masterDS\01. imagine13.flac,sample
Ariana Grande,mujer,Positions (Deluxe),09. nasty,/audio/mujer/Ariana Grande/Positions (Deluxe),/audio/mujer/Ariana Grande/Positions (Deluxe)/09. nasty.flac,..\data\masterDS,..\data\masterDS\09. nasty17.flac,sample
Ariana Grande,mujer,k bye for now (swt live),29. dangerous woman (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/29. dangerous woman (live).flac,..\data\masterDS,..\data\masterDS\29. dangerous woman (live)19.flac,sample
Ariana Grande,mujer,Dangerous Woman,16. Step On Up,/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/16. Step On Up.flac,..\data\masterDS,..\data\masterDS\16. Step On Up8.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),15. Thinking Bout You,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/15. Thinking Bout You.flac,..\data\masterDS,..\data\masterDS\15. Thinking Bout You19.flac,sample
Ariana Grande,mujer,Sweetener,03. the light is coming,/audio/mujer/Ariana Grande/Sweetener,/audio/mujer/Ariana Grande/Sweetener/03. the light is coming.flac,..\data\masterDS,..\data\masterDS\03. the light is coming22.flac,sample
Ariana Grande,mujer,Dangerous Woman,16. Step On Up,/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/16. Step On Up.flac,..\data\masterDS,..\data\masterDS\16. Step On Up10.flac,sample
Ariana Grande,mujer,Sweetener,10. no tears left to cry,/audio/mujer/Ariana Grande/Sweetener,/audio/mujer/Ariana Grande/Sweetener/10. no tears left to cry.flac,..\data\masterDS,..\data\masterDS\10. no tears left to cry16.flac,sample
Ariana Grande,mujer,My Everything (Deluxe),03. One Last Time,/audio/mujer/Ariana Grande/My Everything (Deluxe),/audio/mujer/Ariana Grande/My Everything (Deluxe)/03. One Last Time.flac,..\data\masterDS,..\data\masterDS\03. One Last Time10.flac,sample
Ariana Grande,mujer,k bye for now (swt live),08. successful (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/08. successful (live).flac,..\data\masterDS,..\data\masterDS\08. successful (live)1.flac,sample
Ariana Grande,mujer,k bye for now (swt live),26. the light is coming (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/26. the light is coming (live).flac,..\data\masterDS,..\data\masterDS\26. the light is coming (live)10.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande - Somewhere Over The Rainbow (Live From Manchester),/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande - Somewhere Over The Rainbow (Live From Manchester).flac,..\data\masterDS,..\data\masterDS\Ariana Grande - Somewhere Over The Rainbow (Live From Manchester)27.flac,sample
Ariana Grande,mujer,Sweetener,07. successful,/audio/mujer/Ariana Grande/Sweetener,/audio/mujer/Ariana Grande/Sweetener/07. successful.flac,..\data\masterDS,..\data\masterDS\07. successful15.flac,sample
Ariana Grande,mujer,"thank u, next",07. make up,"/audio/mujer/Ariana Grande/thank u, next","/audio/mujer/Ariana Grande/thank u, next/07. make up.flac",..\data\masterDS,..\data\masterDS\07. make up8.flac,sample
Ariana Grande,mujer,Yours Truly,09. You’ll Never Know,/audio/mujer/Ariana Grande/Yours Truly,/audio/mujer/Ariana Grande/Yours Truly/09. You’ll Never Know.flac,..\data\masterDS,..\data\masterDS\09. You’ll Never Know7.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),09. Everyday,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/09. Everyday.flac,..\data\masterDS,..\data\masterDS\09. Everyday4.flac,sample
Ariana Grande,mujer,k bye for now (swt live),"32. thank u, next (live)",/audio/mujer/Ariana Grande/k bye for now (swt live),"/audio/mujer/Ariana Grande/k bye for now (swt live)/32. thank u, next (live).flac",..\data\masterDS,"..\data\masterDS\32. thank u, next (live)23.flac",sample
Ariana Grande,mujer,"thank u, next",08. ghostin,"/audio/mujer/Ariana Grande/thank u, next","/audio/mujer/Ariana Grande/thank u, next/08. ghostin.flac",..\data\masterDS,..\data\masterDS\08. ghostin12.flac,sample
Ariana Grande,mujer,My Everything (Deluxe),04. Why Try,/audio/mujer/Ariana Grande/My Everything (Deluxe),/audio/mujer/Ariana Grande/My Everything (Deluxe)/04. Why Try.flac,..\data\masterDS,..\data\masterDS\04. Why Try2.flac,sample
Ariana Grande,mujer,k bye for now (swt live),13. needy (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/13. needy (live).flac,..\data\masterDS,..\data\masterDS\13. needy (live)5.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),03. Be Alright,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/03. Be Alright.flac,..\data\masterDS,..\data\masterDS\03. Be Alright6.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande - MONOPOLY,/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande - MONOPOLY.flac,..\data\masterDS,..\data\masterDS\Ariana Grande - MONOPOLY9.flac,sample
Ariana Grande,mujer,My Everything (Deluxe),02. Problem,/audio/mujer/Ariana Grande/My Everything (Deluxe),/audio/mujer/Ariana Grande/My Everything (Deluxe)/02. Problem.flac,..\data\masterDS,..\data\masterDS\02. Problem8.flac,sample
Ariana Grande,mujer,Christmas Kisses,04. Santa Baby,/audio/mujer/Ariana Grande/Christmas Kisses,/audio/mujer/Ariana Grande/Christmas Kisses/04. Santa Baby.flac,..\data\masterDS,..\data\masterDS\04. Santa Baby16.flac,sample
Ariana Grande,mujer,Problem,02. Problem,/audio/mujer/Ariana Grande/Problem,/audio/mujer/Ariana Grande/Problem/02. Problem.flac,..\data\masterDS,..\data\masterDS\02. Problem19.flac,sample
Ariana Grande,mujer,k bye for now (swt live),01. raindrops (an angel cried) (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/01. raindrops (an angel cried) (live).flac,..\data\masterDS,..\data\masterDS\01. raindrops (an angel cried) (live)2.flac,sample
Ariana Grande,mujer,Yours Truly,02. Baby I,/audio/mujer/Ariana Grande/Yours Truly,/audio/mujer/Ariana Grande/Yours Truly/02. Baby I.flac,..\data\masterDS,..\data\masterDS\02. Baby I7.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande - Somewhere Over The Rainbow (Live From Manchester),/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande - Somewhere Over The Rainbow (Live From Manchester).flac,..\data\masterDS,..\data\masterDS\Ariana Grande - Somewhere Over The Rainbow (Live From Manchester)9.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),14. Knew Better _ Forever Boy,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/14. Knew Better _ Forever Boy.flac,..\data\masterDS,..\data\masterDS\14. Knew Better _ Forever Boy5.flac,sample
Ariana Grande,mujer,k bye for now (swt live),10. 7 rings (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/10. 7 rings (live).flac,..\data\masterDS,..\data\masterDS\10. 7 rings (live)9.flac,sample
Ariana Grande,mujer,"thank u, next",09. in my head,"/audio/mujer/Ariana Grande/thank u, next","/audio/mujer/Ariana Grande/thank u, next/09. in my head.flac",..\data\masterDS,..\data\masterDS\09. in my head1.flac,sample
Ariana Grande,mujer,Dangerous Woman,13. Touch It,/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/13. Touch It.flac,..\data\masterDS,..\data\masterDS\13. Touch It9.flac,sample
Ariana Grande,mujer,k bye for now (swt live),10. 7 rings (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/10. 7 rings (live).flac,..\data\masterDS,..\data\masterDS\10. 7 rings (live)3.flac,sample
Ariana Grande,mujer,k bye for now (swt live),24. in my head interlude (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/24. in my head interlude (live).flac,..\data\masterDS,..\data\masterDS\24. in my head interlude (live)9.flac,sample
Ariana Grande,mujer,Dangerous Woman,17. Jason's Song (Gave It Away),/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/17. Jason's Song (Gave It Away).flac,..\data\masterDS,..\data\masterDS\17. Jason's Song (Gave It Away)12.flac,sample
Ariana Grande,mujer,Yours Truly,10. Almost Is Never Enough,/audio/mujer/Ariana Grande/Yours Truly,/audio/mujer/Ariana Grande/Yours Truly/10. Almost Is Never Enough.flac,..\data\masterDS,..\data\masterDS\10. Almost Is Never Enough8.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),13. Touch It,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/13. Touch It.flac,..\data\masterDS,..\data\masterDS\13. Touch It8.flac,sample
Ariana Grande,mujer,k bye for now (swt live),16. right there (live),/audio/mujer/Ariana Grande/k bye for now (swt live),/audio/mujer/Ariana Grande/k bye for now (swt live)/16. right there (live).flac,..\data\masterDS,..\data\masterDS\16. right there (live)6.flac,sample
Ariana Grande,mujer,Yours Truly,03. Right There,/audio/mujer/Ariana Grande/Yours Truly,/audio/mujer/Ariana Grande/Yours Truly/03. Right There.flac,..\data\masterDS,..\data\masterDS\03. Right There16.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),07. Greedy,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/07. Greedy.flac,..\data\masterDS,..\data\masterDS\07. Greedy11.flac,sample
Ariana Grande,mujer,Dangerous Woman,08. Leave Me Lonely,/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/08. Leave Me Lonely.flac,..\data\masterDS,..\data\masterDS\08. Leave Me Lonely10.flac,sample
Ariana Grande,mujer,"thank u, next",01. imagine,"/audio/mujer/Ariana Grande/thank u, next","/audio/mujer/Ariana Grande/thank u, next/01. imagine.flac",..\data\masterDS,..\data\masterDS\01. imagine9.flac,sample
Ariana Grande,mujer,Positions,06. six thirty,/audio/mujer/Ariana Grande/Positions,/audio/mujer/Ariana Grande/Positions/06. six thirty.flac,..\data\masterDS,..\data\masterDS\06. six thirty6.flac,sample
Ariana Grande,mujer,Positions,10. west side,/audio/mujer/Ariana Grande/Positions,/audio/mujer/Ariana Grande/Positions/10. west side.flac,..\data\masterDS,..\data\masterDS\10. west side12.flac,sample
Ariana Grande,mujer,My Everything (Deluxe),11. Hands On Me,/audio/mujer/Ariana Grande/My Everything (Deluxe),/audio/mujer/Ariana Grande/My Everything (Deluxe)/11. Hands On Me.flac,..\data\masterDS,..\data\masterDS\11. Hands On Me18.flac,sample
Ariana Grande,mujer,Yours Truly,02. Baby I,/audio/mujer/Ariana Grande/Yours Truly,/audio/mujer/Ariana Grande/Yours Truly/02. Baby I.flac,..\data\masterDS,..\data\masterDS\02. Baby I3.flac,sample
Ariana Grande,mujer,Positions (Deluxe),06. six thirty,/audio/mujer/Ariana Grande/Positions (Deluxe),/audio/mujer/Ariana Grande/Positions (Deluxe)/06. six thirty.flac,..\data\masterDS,..\data\masterDS\06. six thirty3.flac,sample
Ariana Grande,mujer,My Everything (Deluxe),10. Just A Little Bit Of Your Heart,/audio/mujer/Ariana Grande/My Everything (Deluxe),/audio/mujer/Ariana Grande/My Everything (Deluxe)/10. Just A Little Bit Of Your Heart.flac,..\data\masterDS,..\data\masterDS\10. Just A Little Bit Of Your Heart2.flac,sample
Ariana Grande,mujer,Positions (Deluxe),17. 34+35 (Remix),/audio/mujer/Ariana Grande/Positions (Deluxe),/audio/mujer/Ariana Grande/Positions (Deluxe)/17. 34+35 (Remix).flac,..\data\masterDS,..\data\masterDS\17. 34+35 (Remix)18.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande & Rain On Me (Ralphi Rosario Remix - Edit),/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande & Rain On Me (Ralphi Rosario Remix - Edit).flac,..\data\masterDS,..\data\masterDS\Ariana Grande & Rain On Me (Ralphi Rosario Remix - Edit)23.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande - MONOPOLY,/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande - MONOPOLY.flac,..\data\masterDS,..\data\masterDS\Ariana Grande - MONOPOLY1.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),06. Let Me Love You,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/06. Let Me Love You.flac,..\data\masterDS,..\data\masterDS\06. Let Me Love You1.flac,sample
Ariana Grande,mujer,Positions (Deluxe),05. off the table,/audio/mujer/Ariana Grande/Positions (Deluxe),/audio/mujer/Ariana Grande/Positions (Deluxe)/05. off the table.flac,..\data\masterDS,..\data\masterDS\05. off the table18.flac,sample
Ariana Grande,mujer,Singles,Ariana Grande - Santa Tell Me,/audio/mujer/Ariana Grande/Singles,/audio/mujer/Ariana Grande/Singles/Ariana Grande - Santa Tell Me.flac,..\data\masterDS,..\data\masterDS\Ariana Grande - Santa Tell Me8.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),05. Side To Side,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/05. Side To Side.flac,..\data\masterDS,..\data\masterDS\05. Side To Side10.flac,sample
Ariana Grande,mujer,Dangerous Woman,10. Sometimes,/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/10. Sometimes.flac,..\data\masterDS,..\data\masterDS\10. Sometimes5.flac,sample
Ariana Grande,mujer,Yours Truly,07. Daydreamin',/audio/mujer/Ariana Grande/Yours Truly,/audio/mujer/Ariana Grande/Yours Truly/07. Daydreamin'.flac,..\data\masterDS,..\data\masterDS\07. Daydreamin'18.flac,sample
Ariana Grande,mujer,Dangerous Woman (Edited),04. Into You,/audio/mujer/Ariana Grande/Dangerous Woman (Edited),/audio/mujer/Ariana Grande/Dangerous Woman (Edited)/04. Into You.flac,..\data\masterDS,..\data\masterDS\04. Into You6.flac,sample
Ariana Grande,mujer,Dangerous Woman,17. Jason's Song (Gave It Away),/audio/mujer/Ariana Grande/Dangerous Woman,/audio/mujer/Ariana Grande/Dangerous Woman/17. Jason's Song (Gave It Away).flac,..\data\masterDS,..\data\masterDS\17. Jason's Song (Gave It Away)17.flac,sample
